abstract;URL;title;date;numPage;language;doi;volume;
N/A;http://dx.doi.org/10.25060/residpediatr-2020.v10n2-06;Ethics in COVID-19 times;10/6/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.18297/jri/vol4/iss1/64;Considerations for a COVID-19 Research Data Warehouse in the Time of COVID;12/16/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.31234/osf.io/3vaxg;COVID-19 therapeutic and prevention aminoquinolines against coronavirus disease (COVID-19): chloroquine or hydroxychloroquine review;9/24/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.5222/kuhead.2020.06926;Pregnancy and COVID-19 Infection;10/6/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.29388/978-65-86678-07-9-0-f.83-96;Capitalismo; covid-19 e a crise econÃ´mica: ruÃ­na ou revoluÃ§Ã£o.;9/11/2020;96;N/A;;N/A;
N/A;http://dx.doi.org/10.29388/978-65-86678-07-9-0-f.175-188;Notas preliminares sobre o terraplanismo e o Covid-19;9/11/2020;188;N/A;;N/A;
N/A;http://dx.doi.org/10.29388/978-65-86678-07-9-0-f.53-64;A Covid-19 no pior dos mundos: Brasil: 2020.;9/11/2020;64;N/A;;1;
N/A;http://dx.doi.org/10.21203/rs.3.rs-37993/v1;Fatality rate and predictors of mortality in a large Italian cohort of hospitalized COVID-19 patients;9/3/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999201218141652;Remdesivir; A Potential Drug for COVID-19 Treatment: A New Hope;12/21/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.46692/9781447359869.009;Experiencing Homelessness in the Time of COVID-19;3/23/2021;80;N/A;;31;
N/A;http://dx.doi.org/10.46692/9781447360377.005;COVID-19 and Social Inequalities: A Political View From Social Work;3/23/2021;36;N/A;;6;
N/A;http://dx.doi.org/10.46692/9781529215892.003;COVID-19 Pandemic Ignorance and the â€˜Worldsâ€™ of Development;3/23/2021;16;N/A;;2;
N/A;http://dx.doi.org/10.46692/9781447360377.010;Social Services; Social Work and COVID-19 in Palestine;3/23/2021;72;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.004;Neoliberal Social Work and COVID-19;3/23/2021;30;N/A;;2;
N/A;http://dx.doi.org/10.46692/9781447360377.006;Social Work Responds to COVID-19: An International Overview;3/23/2021;42;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.014;The Extent of COVID-19 in Sierra Leone;3/23/2021;100;N/A;;2;
N/A;http://dx.doi.org/10.46692/9781447360629.010;Food Insecurity and COVID-19;3/23/2021;98;N/A;;2;
N/A;http://dx.doi.org/10.46692/9781447360629.012;COVID-19 Requires an Intersectional Feminist Policy Response;3/23/2021;122;N/A;;2;
N/A;http://dx.doi.org/10.46692/9781447360377.011;Social Work and COVID-19 in South Africa;3/23/2021;80;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781529215892.015;The Economics of COVID-19 in Italy and Lessons for Africa;3/23/2021;148;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.013;Social Work and COVID-19 in Greece;3/23/2021;94;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781529215892.017;COVID-19 and Global Inequality;3/23/2021;172;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.001;Introduction: Social Work and COVID-19;3/23/2021;6;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.003;Why Politics Matters: Understanding the Biopolitics of COVID-19;3/23/2021;24;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781529215892.006;Development Education; COVID-19 and Neoliberalism;3/23/2021;48;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.019;Roma Communitiesâ€™ Experiences of Racism During The COVID-19 Pandemic;3/23/2021;136;N/A;;1;
N/A;http://dx.doi.org/10.46692/9781529215892.009;Policy Milieu for Combatting COVID-19 and Sustainability of African Economies;3/23/2021;84;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781529215892.014;Psychosocial Implications and Programming Responses Against COVID-19 in Africa;3/23/2021;138;N/A;;1;
N/A;http://dx.doi.org/10.46692/9781529215892.012;COVID-19 in Latin America: Uneven Responses; Uneven Impacts; Shared Challenges;3/23/2021;114;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.008;Business As Usual? Social Work and the COVID-19 Pandemic in Chile;3/23/2021;60;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.009;Social Work Responses to COVID-19 in Brazil;3/23/2021;64;N/A;;29;
N/A;http://dx.doi.org/10.46692/9781447360377.012;The Extent of the COVID-19 Crisis in in South Korea;3/23/2021;86;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.018;Black Lives Matter: Racism; Poverty; Work and COVID-19;3/23/2021;130;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.020;Re-Racialisation of Migrants and the â€˜Refugee Crisisâ€™ During COVID-19;3/23/2021;144;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.007;Social Work and the COVID-19 Crisis in the United States;3/23/2021;52;N/A;;29;
N/A;http://dx.doi.org/10.46692/9781529215892.010;Africa and the Economic Pathologies of the COVID-19 Pandemic;3/23/2021;94;N/A;;N/A;
N/A;http://dx.doi.org/10.33210/ca.v9i2.300;TIPS de marketing en Ã©pocas de COVID y Post COVID;9/19/2020;99;N/A;;1;
N/A;http://dx.doi.org/10.2174/2666796702666210224125409;Antimicrobial Resistance: The Potent Enemy Lurking Behind COVID-19;2/25/2021;N/A;en;;15;
N/A;http://dx.doi.org/10.32440/ar.2020.137.02.doc01;Thrombotic coagulopathy and COVID-19;10/2/2020;146;es;;31;
N/A;http://dx.doi.org/10.31234/osf.io/h8w9e;The Effect of COVID-19 Anxiety on General Health: The Role of COVID-19 Coping;10/13/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.25060/residpediatr-2020.v10n2-03;COVID-19 and search methodology;10/13/2020;N/A;N/A;;10;
N/A;http://dx.doi.org/10.36592/9786587424149-23;A ANÃLISE ECONÃ”MICA DOS CONTRATOS EM TEMPOS DE PANDEMIA (COVID-19);10/13/2020;404;N/A;;N/A;
N/A;http://dx.doi.org/10.36592/9786587424149-19;IMPACTOS DA PANDEMIA (COVID-19) NOS CONTRATOS EMPRESARIAS;10/13/2020;341;N/A;;N/A;
N/A;http://dx.doi.org/10.36592/9786587424149-25;Responsabilidade extracontratual do estado por OMISSÃƒO e a covid-19;10/13/2020;435;N/A;;N/A;
N/A;http://dx.doi.org/10.36592/9786587424149-2;O PROBLEMA DO DISTANCIAMENTO SOCIAL NA COVID-19: UMA ABORDAGEM COMPORTAMENTAL;10/13/2020;49;N/A;;N/A;
N/A;http://dx.doi.org/10.36592/9786587424149-7;TELETRABALHO E COVID-19;10/13/2020;129;N/A;;N/A;
N/A;http://dx.doi.org/10.48018/rmv311.7;BIOETICA UTILITARISTA Y COVID 19;11/3/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.46840/ec.2020.13.07;Las industrias creativas versus COVID-19;10/7/2020;188;es;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3770567;COVID-19 and International Trade Contracts: Is COVID-19 Force Majeure?;1/24/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1101/2020.08.18.20175521;Machine learning and AI aided tool to differentiate COVID 19 and non-COVID 19 lung CXR;1/23/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.48195/sepe2020-292;MONITOR KIDS COVID-19: PLATAFORMA PARA A RETOMADA DAS ATIVIDADES ESCOLARES NA PANDEMIA DA COVID-19;1/22/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.29315/gm.v7i2.349;Pandemia COVID-19: Impacto (TambÃ©m) na Cardiologia;3/30/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.29315/gm.v7i2.346;75 Anos Hospital CUF e COVID-19;3/30/2021;N/A;N/A;;31;
N/A;http://dx.doi.org/10.30532/mce.2020.13.2.91;COVID-19 and Islamic World;11/9/2020;126;en;;N/A;
N/A;http://dx.doi.org/10.1016/j.jclinepi.2020.06.038;The importance of publishing non-COVID-19 research during COVID-19;10/21/2020;192;en;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.9;COVID-19 and social inequalities:;10/21/2020;36;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.7;Why politics matters:;10/21/2020;24;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.10;Social work responds to COVID-19:;10/21/2020;42;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.13;Social work responses to COVID-19 in Brazil;10/21/2020;64;N/A;;1;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.24;Re-racialisation of migrants and the â€˜refugee crisisâ€™ during COVID-19;10/21/2020;144;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.5;Introduction:;10/21/2020;6;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.11;Social work and the COVID-19 crisis in the United States;10/21/2020;52;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.16;The extent of the COVID-19 crisis in South Korea;10/21/2020;86;N/A;;30;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.8;Neoliberal social work and COVID-19;10/21/2020;30;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.15;Social work and COVID-19 in South Africa;10/21/2020;80;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.19;Class; inequality and the COVID-19 pandemic;10/21/2020;110;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.17;Social work and COVID-19 in Greece;10/21/2020;94;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.18;The extent of COVID-19 in Sierra Leone;10/21/2020;100;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.22;Black Lives Matter:;10/21/2020;130;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.14;Social services; social work and COVID-19 in Palestine;10/21/2020;72;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1850gc4.23;Roma communitiesâ€™ experiences of racism during the COVID-19 pandemic;10/21/2020;136;N/A;;137;
